"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed"
"ENSG00000135919",366.900672780922,1.45608677860439,0.0732939557040292,19.8663964117896,7.95098696656536e-88,1.1378344227153e-85,"SERPINE2","UP"
"ENSG00000131386",123.4431096407,-1.02676491587978,0.111567863207327,-9.20305262073309,3.47922424451475e-20,8.72809375549583e-19,"GALNT15","DOWN"
"ENSG00000144644",6.77390848565505,1.57371587052054,0.481024574767363,3.27159141771838,0.00106944007252417,0.00534578538501759,"GADL1","UP"
"ENSG00000183873",273.222253075822,-1.00043914992157,0.0753211734099693,-13.2823096697688,2.93208595676906e-40,1.5471258023287e-38,"SCN5A","DOWN"
"ENSG00000185313",7.78429127779063,-3.23944830376469,0.62371165063074,-5.19382362104145,2.06018333782379e-07,1.89468662373376e-06,"SCN10A","DOWN"
"ENSG00000170011",497.499610529072,-1.49055619128026,0.105529309022493,-14.1245707480427,2.68028037050966e-45,1.66547684864893e-43,"MYRIP","DOWN"
"ENSG00000114812",41.8406986290953,-1.09926997659242,0.227812975456862,-4.8253176729197,1.39780288529958e-06,1.15809195189952e-05,"VIPR1","DOWN"
"ENSG00000163814",484.787456848757,-1.61682941711887,0.136880371327049,-11.8119888296896,3.38459203546437e-32,1.40208209539302e-30,"CDCP1","DOWN"
"ENSG00000249992",160.239737941768,-1.66044437373835,0.202576200162958,-8.19664093019143,2.47197432110015e-16,4.84394138232176e-15,"TMEM158","DOWN"
"ENSG00000223552",11.2675528274642,-1.33990027609953,0.410660203568367,-3.26279552889878,0.00110319083301509,0.00548979842878163,"CCR5AS","DOWN"
"ENSG00000010319",333.225888961429,2.72170399072524,0.0838845067287662,32.445848427358,6.19848484846259e-231,4.18176352812351e-228,"SEMA3G","UP"
"ENSG00000168268",2646.96730708519,1.17226884796887,0.0641109057807976,18.2850145960656,1.08934367265354e-74,1.26243570407517e-72,"NT5DC2","UP"
"ENSG00000168309",540.689395096893,-1.00603075547007,0.0556265766296458,-18.0854335539663,4.15090289059373e-73,4.63967784635003e-71,"FAM107A","DOWN"
"ENSG00000198643",3.62406386605968,-1.66437516218106,0.659902904249796,-2.52215159451857,0.0116639430127532,0.0437861453718022,"FAM3D","DOWN"
"ENSG00000163638",935.6308029406,-1.13193767203447,0.0517757778426164,-21.8623016244245,5.93737542140586e-106,1.19315980542933e-103,"ADAMTS9","DOWN"
