gene,original_leidenID,degreeCentrality,degree_ratio,betweennessCentrality,betweenness_ratio,closenessCentrality,eigenvectorCentrality,VEGFA,TNF-IL6,TGFB1/2,F2(Thrombin),GSE13592,intersect_count,Average NX (all except retina),NX (retina),tissue_ratio,degree_ratio_percentile,betweenness_ratio_percentile,tissue_ratio_percentile
PML,2,150,0.080645161,54007.23803,28.00035753,0.391271633,0.1011941,0,1,1,1,0,3,19.937704918032782,14.6,0.732280875,33.943217665615144,58.801261829652994,59.43152454780362
PNP,2,14,0.084337349,441.8842321,18.45488394,0.308239478,0.013916714,0,1,1,1,1,3,18.067213114754097,3.8,0.210325742,36.87697160883281,47.63406940063091,19.25064599483204
PODXL,22,22,0.141025641,1438.114883,34.56214619,0.311688312,0.034396366,0,1,1,1,0,3,7.573770491803279,15.5,2.046536797,70.31545741324922,64.79495268138801,92.82945736434108
POU2F2,9,8,0.16,167.7189085,17.46119237,0.289639807,0.005602564,0,1,1,1,0,3,5.816393442622952,1.4,0.240698985,77.69716088328076,46.37223974763407,22.093023255813954
PPM1K,2,4,0.060606061,21.25532662,5.458611591,0.272203804,0.003342984,0,1,1,1,0,3,12.368852459016392,4.7,0.379986746,18.328075709779178,29.77917981072555,33.01033591731266
PPP1R9A,1,36,0.142857143,4423.233875,50.55709049,0.334333476,0.068635133,0,1,1,1,0,3,6.924590163934426,5.7,0.823153409,71.57728706624606,74.57413249211356,65.37467700258398
PPP2R5A,9,18,0.109756098,2187.11056,22.52490722,0.309155767,0.012538377,0,1,1,1,0,3,21.26885246,16.5,0.775782334,53.24921135646687,52.23974763,62.467700258397926
PPTC7,22,8,0.054794521,1648.958941,74.77670255,0.261613282,0.001451094,0,1,1,1,0,3,10.659016393442624,8,0.750538296,15.394321766561514,83.02839116719242,60.65891472868217
PRCP,9,6,0.065217391,76.38471704,13.34628456,0.279670133,0.003886227,0,1,1,1,1,3,29.34262295081968,25.1,0.855410917,22.113564668769715,40.82018927444795,67.89405684754522
PRKAA2,2,28,0.061403509,5841.354841,24.74197328,0.299194476,0.007266166,0,1,1,1,0,3,4.383606557,6,1.368735976,18.738170347003155,54.700315457413254,85.14211886304909
PRKACB,9,26,0.071038251,4151.040069,28.84911498,0.31713763,0.017553187,0,1,1,1,0,3,18.89508196721312,4.9,0.25932674,25.615141955835963,59.62145110410094,23.449612403100776
PRKCH,9,6,0.111111111,698.0918581,447.7866701,0.304747021,0.015211508,0,1,1,1,1,3,12.490163934426231,9.1,0.728573304,54.763406940063085,98.23343848580441,59.17312661498708
PRR16,2,6,0.2,68.30441087,18.33027383,0.275326509,0.003941588,0,1,1,1,0,3,6.324590163934427,1.4,0.221358217,88.26498422712933,47.570977917981075,20.86563307
PRRX1,4,2,0.111111111,0,0,0.261964736,0.00197933,0,1,1,1,0,3,11.818032786885247,17.4,1.472326259,54.763406940063085,10.189274447949527,86.82170542635659
PRUNE2,9,6,0.1,190.5418138,95.77587364,0.272679601,0.003317037,0,1,1,1,0,3,15.049180327868852,11.3,0.75087146,47.88643533123028,87.44479495268139,60.72351421188631
PSMB10,9,18,0.1,331.2989626,3.250718671,0.28958604,0.008815529,0,1,1,1,0,3,22.800000000000004,5.8,0.254385965,47.88643533123028,26.309148264984227,23.06201550387597
PSMB9,9,14,0.077777778,670.9315795,43.16767088,0.275132275,0.004634835,0,1,1,1,1,3,14.30983606557377,7.7,0.538091419,31.230283911671926,70.15772871,45.09043927648579
PSME2,9,10,0.03875969,197.5795957,3.04941365,0.282250769,0.006850897,0,1,1,1,1,3,30.30327869,14.3,0.471896132,6.845425867507886,25.993690851735018,39.72868217054263
PSTPIP2,22,8,0.148148148,52.73214314,17.0960081,0.284308365,0.008400483,0,1,1,1,0,3,6.170491803,3.5,0.567215728,73.65930599369085,46.05678233438486,47.286821705426355
PTCH2,22,8,0.25,27.9952205,13.09056076,0.262140817,0.003244402,0,1,1,1,0,3,5.875409836065574,4.6,0.782924107,93.50157728706625,40.37854889589905,62.98449612403101
PTGIS,1,4,0.333333333,0,0,0.284567676,0.010279119,0,1,1,1,1,3,10.400000000000004,3.2,0.307692308,97.19242902208201,10.189274447949527,26.679586563307495
PTGS2,1,10,0.119047619,248.9938555,1.244562574,0.304034301,0.017390073,0,1,1,1,1,3,15.52622950819672,3.9,0.251187837,60,22.52365930599369,22.868217054263564
PTPN7,9,2,0.015873016,0,0,0.232835821,0.000505546,0,1,1,1,0,3,4.916393442622951,0.7,0.142380794,0.2523659305993691,10.189274447949527,14.664082687338501
PZP,4,6,0.25,83.46362161,75.11839196,0.270833333,0.002944646,0,1,1,1,0,3,1.1704918032786884,0,0,93.50157728706625,83.21766561514195,2.3901808785529712
QPCT,2,4,0.048780488,23.8039452,4.912135253,0.25068295,0.000981905,0,1,1,1,0,3,10.303278688524587,21.2,2.057597454,12.712933753943217,28.95899054,93.08785529715762
RAB11FIP1,1,30,0.12195122,2381.483477,82.63033917,0.343385428,0.072045722,0,1,1,1,0,3,12.654098360655738,9.9,0.782355227,61.48264984,84.73186119873817,62.79069767
RAB26,9,2,0.055555556,0,0,0.230462402,0.000439444,0,1,1,1,0,3,4.322950819672131,0.7,0.161926432,15.899053627760251,10.189274447949527,15.891472868217054
RAB38,22,8,0.142857143,52.69141627,12.25008347,0.271445972,0.00755218,0,1,1,1,0,3,4.8508196721311485,35.5,7.318350794,71.57728706624606,39.17981072555205,99.16020671834626
RAI14,1,46,0.1,10406.53039,52.81856095,0.361194721,0.086488091,0,1,1,1,0,3,8.750819672131149,8.2,0.937055077,47.88643533123028,75.77287066246056,71.64082687338501
RANGAP1,2,42,0.071672355,9669.016632,24.66128358,0.352223978,0.045951714,0,1,1,1,0,3,18.82622950819672,7.1,0.377133403,27.19242902208202,54.511041009463725,32.49354005167959
RASA4,4,2,0.2,0,0,0.275083759,0.005487096,0,1,1,1,1,3,4.5549019607843135,,,88.26498422712933,10.189274447949527,
RASA4B,2,2,0.333333333,0,0,0.281283808,0.004043577,0,1,1,1,0,3,2.3745098039215686,,,97.19242902208201,10.189274447949527,
RASGRF2,9,2,0.043478261,0,0,0.210441117,0.000128744,0,1,1,1,1,3,5.2393442622950825,17.1,3.263767209,9.684542586750789,10.189274447949527,96.77002583979328
RAVER2,2,2,0.055555556,0,0,0.240592227,0.000603421,0,1,1,1,0,3,10.045901639344262,12.6,1.25424282,15.899053627760251,10.189274447949527,82.23514211886305
RBFOX3,9,6,0.085714286,176.4011152,12.09794821,0.288141854,0.006926001,0,1,1,1,0,3,4.614754098360656,0.2,0.043339254,37.94952681388013,38.927444794952685,7.041343669250646
RBP1,9,2,0.032258065,0,0,0.211927727,9.35e-05,0,1,1,1,0,3,13.313114754098365,85.3,6.40721586,4.353312302839116,10.189274447949527,98.77260981912144
RCBTB2,10,10,0.1,148.9047437,30.54463979,0.257340812,0.001381999,0,1,1,1,0,3,11.575409836065576,20,1.727800595,47.88643533123028,61.32492113564669,90.18087855297158
RCN3,9,8,0.181818182,148.222277,68.78562162,0.247697682,0.001299597,0,1,1,1,0,3,11.131147540983603,10.7,0.961266568,84.82649842271293,81.38801261829653,72.86821705426357
RELN,4,6,0.176470588,631.7244633,6.692300797,0.29082774,0.006132515,0,1,1,1,0,3,3.7836065573770488,10.6,2.801559792,83.53312302839116,31.798107255520502,96.05943152
RFK,2,4,0.066666667,34.07860915,16.54500159,0.248091603,0.001002007,0,1,1,1,1,3,14.037704918032787,13.3,0.947448324,22.996845425867505,44.85804416403785,71.96382429
RFPL4B,9,8,0.085106383,294.0197448,16.46469131,0.285661967,0.005043948,0,1,1,1,0,3,0.2147540983606557,0,0,37.381703470031546,44.66876971608833,2.3901808785529712
RFX2,1,2,0.043478261,0,0,0.261394102,0.00409403,0,1,1,1,0,3,6.863934426,3.1,0.451636016,9.684542586750789,10.189274447949527,38.30749354005168
RGCC,2,2,0.090909091,0,0,0.267352185,0.002087314,0,1,1,1,1,3,18.919672131147543,16.1,0.850966121,41.230283911671926,10.189274447949527,67.18346253229974
RGS16,9,4,0.133333333,19.54579578,17.84517105,0.261964736,0.001873408,0,1,1,1,1,3,9.009836066,9.1,1.010007278,67.66561514195584,46.94006309148265,74.28940568475451
RGS4,2,2,0.055555556,0,0,0.288461538,0.00601575,0,1,1,1,0,3,6.049180327868852,1,0.165311653,15.899053627760251,10.189274447949527,16.149870801033593
RGS7,8,2,0.071428571,0,0,0.220619431,0.000212195,0,1,1,1,0,3,3.345901639344262,1.3,0.388535032,26.466876971608833,10.189274447949527,33.52713178294574
RHBDF2,1,38,0.109195402,3107.913896,43.78694722,0.319672131,0.040948843,0,1,1,1,0,3,11.381967213114756,7,0.615007922,53.123028391167196,70.59936909,50.3875969
RHBDL1,4,4,0.111111111,32.36173245,19.08770038,0.231660232,0.000495555,0,1,1,1,0,3,3.2,1.5,0.46875,54.763406940063085,48.580441640378545,39.405684754521964
RHPN1,9,8,0.078431373,138.9833433,17.97967479,0.27154047,0.003177999,0,1,1,1,0,3,5.545901639344263,2,0.360626663,31.892744479495267,47.19242902208202,30.490956072351423
RIN1,2,12,0.056074766,515.9750453,7.008178671,0.27537511,0.002966699,0,1,1,1,0,3,5.757377049180327,2.5,0.434225513,16.37223974763407,32.36593059936909,37.08010335917313
RMND5B,4,6,0.063829787,9.705861844,0.163366958,0.257255937,0.001708872,0,1,1,1,0,3,13.578688524590168,16.1,1.185681516,21.230283911671926,20.694006309148268,80.03875968992247
RNF121,2,6,0.1875,140.5647595,80.65880365,0.26073876,0.002081511,0,1,1,1,0,3,13.554098360655736,15.7,1.158321239,85.86750788643533,84.29022082018928,79.58656330749353
RNF122,22,6,0.2,88.56693397,48.62416503,0.25862069,0.001080511,0,1,1,1,0,3,10.299999999999995,5.5,0.533980583,88.26498422712933,73.37539432176656,44.57364341085272
RNF152,2,6,0.130434783,269.7992064,1.441084921,0.259007139,0.001562162,0,1,1,1,0,3,6.111475409836066,3.4,0.556330472,66.02523659305993,22.839116719242902,46.44702842377261
RNF182,1,2,0.083333333,0,0,0.246367656,0.00214247,0,1,1,1,0,3,3.1983606557377047,2.2,0.687852383,35.80441640378549,10.189274447949527,55.87855297157623
ROBO1,1,22,0.119565217,952.3872887,34.02183999,0.324797002,0.055619534,0,1,1,1,0,3,9.763934426229508,8.5,0.870550705,60.15772871,64.22712933753944,68.79844961
ROPN1L,22,4,0.181818182,15.84608954,7.869261611,0.245514636,0.001662141,0,1,1,1,0,3,3.745901639344262,0.2,0.053391685,84.82649842271293,33.69085173501578,7.622739018087856
RPH3AL,2,2,0.045454545,0,0,0.23798627,0.000381454,0,1,1,1,1,3,5.218032786885246,3.7,0.709079485,10.757097791798108,10.189274447949527,57.751937984496124
RRAD,10,2,0.052631579,0,0,0.234445446,0.00063551,0,1,1,1,1,3,8.050819672131148,3.9,0.484422724,14.47949527,10.189274447949527,40.43927648578811
RTN4R,2,6,0.09375,97.03819105,15.57582707,0.276644795,0.004027805,0,1,1,1,0,3,3.022950819672131,0.7,0.231561822,43.4384858,43.2807571,21.57622739018088
RUNDC3B,9,2,0.111111111,0,0,0.208751505,6.76e-05,0,1,1,1,0,3,2.5245901639344264,0.7,0.277272727,54.763406940063085,10.189274447949527,24.354005167958658
RUNX1,2,36,0.061643836,4800.764744,13.09602624,0.315789474,0.014979589,0,1,1,1,0,3,9.416393442622953,3.5,0.371692201,18.92744479495268,40.44164038,31.782945736434108
S1PR2,1,16,0.266666667,773.463735,145.1790381,0.296973158,0.010224932,0,1,1,1,0,3,6.113114754,3.2,0.523464736,94.60567823343848,92.17665615141955,43.604651162790695
SAA2,1,2,0.142857143,0,0,0.214905634,0.000271198,0,1,1,1,0,3,15.916393442622956,0.7,0.043979813,71.57728706624606,10.189274447949527,7.170542635658915
SAMD4A,2,6,0.071428571,7.791550402,1.197812149,0.293398533,0.009388346,0,1,1,1,0,3,7.462295081967214,3.4,0.455623902,26.466876971608833,22.397476340694006,38.565891472868216
SAMHD1,2,40,0.113636364,6608.655779,73.06222701,0.343612335,0.033297719,0,1,1,1,0,3,17.722950819672132,11.6,0.654518546,56.52996845425867,82.58675078864354,53.100775193798455
SBK3,2,2,0.076923077,0,0,0.267352185,0.002087314,0,1,1,1,0,3,0.6098039215686275,,,30.157728706624603,10.189274447949527,
SBNO2,2,2,0.125,0,0,0.281283808,0.004043577,0,1,1,1,0,3,12.924590163934424,9.6,0.742770167,63.40694006309149,10.189274447949527,60.27131782945736
SCHIP1,15,6,0.09375,53.71702551,36.98290049,0.261394102,0.003294434,0,1,1,1,0,3,9.700000000000005,0.7,0.072164948,43.4384858,66.94006309148264,8.850129198966409
SCN5A,2,10,0.185185185,319.3676541,63.18780357,0.26557712,0.002404703,0,1,1,1,0,3,1.581967213114754,1.2,0.758549223,85.42586750788644,79.87381703470031,60.98191214470285
SDC4,4,18,0.123287671,1514.479113,42.27179089,0.309462408,0.013508279,0,1,1,1,0,3,22.885245901639344,21.8,0.952578797,62.27129337539432,69.58990536277602,72.15762274
SDCBP2,2,8,0.053333333,341.9636951,0.954335072,0.273204904,0.00338378,0,1,1,1,0,3,8.890163934426226,1,0.112483865,14.794952681388013,21.892744479495267,12.338501291989665
SECTM1,9,6,0.166666667,1619.935913,1201.615147,0.250160359,0.001581121,0,1,1,1,0,3,8.993442623,2.1,0.233503463,80.41009463722398,99.62145110410094,21.705426356589147
SELP,8,4,0.2,87.00283209,69.85164014,0.233777911,0.000363288,0,1,1,1,0,3,5.296721311475411,24.7,4.663262148,88.26498422712933,81.70347003154575,98.06201550387597
SEMA4A,4,2,0.1,0,0,0.219162686,0.000179271,0,1,1,1,1,3,11.07868852459016,24.6,2.220479432,47.88643533123028,10.189274447949527,93.92764857881137
SEMA6A,1,8,0.063492063,38.37722506,1.607423108,0.295510513,0.015235524,0,1,1,1,0,3,11.98688524590164,2.6,0.21690372,20.82018927444795,23.217665615141954,20.219638242894057
SEMA6D,1,4,0.181818182,0.798049007,0.708705701,0.282199711,0.015701037,0,1,1,1,0,3,8.283606557,10,1.207203641,84.82649842271293,21.514195583596216,80.68475452196382
SERTAD1,2,4,0.026666667,0,0,0.271445972,0.002572547,0,1,1,1,1,3,11.181967213114756,5.8,0.518692274,2.2082018927444795,10.189274447949527,43.281653746770026
SFXN2,22,22,0.134146341,1676.86651,68.41170619,0.322580645,0.020235711,0,1,1,1,0,3,4.990163934426229,7.3,1.462877792,68.26498422712933,81.19873817034701,86.36950904392765
SH3BP1,2,4,0.045454545,10.02664686,1.848718387,0.24216082,0.001040329,0,1,1,1,0,3,6.588524590163934,2.7,0.409803434,10.757097791798108,23.59621451104101,35.33591731266149
SHANK1,2,4,0.074074074,145.5537278,1.29866209,0.272679601,0.002876609,0,1,1,1,0,3,3.318032786885246,0.2,0.06027668,27.854889589905362,22.649842271293373,8.010335917312661
SHC3,4,22,0.174603175,2763.053574,131.2968139,0.318367347,0.016730233,0,1,1,1,0,3,3.629508196721312,0,0,83.21766561514195,91.10410094637224,2.3901808785529712
SHE,9,2,0.142857143,0,0,0.217968423,0.000146349,0,1,1,1,1,3,7.196721311,5,0.69476082,71.57728706624606,10.189274447949527,56.52454780361757
SIK1,11,10,0.084745763,254.2857499,16.20587259,0.27012987,0.002776829,0,1,1,1,0,3,4.895081967213115,3,0.612860013,37.09779179810725,44.41640378548896,50.32299741602068
SIX1,9,4,0.051282051,48.62225294,13.54879817,0.265848671,0.002510415,0,1,1,1,0,3,4.368852459016392,2,0.457786116,13.943217665615142,41.072555205047315,38.759689922480625
SKIL,4,28,0.130841121,2784.416153,50.75731284,0.313253012,0.013849517,0,1,1,1,1,3,14.291803278688525,14.8,1.035558614,66.46687697160884,74.76340694006309,75.51679586563309
SLAMF8,22,12,0.428571429,212.795034,194.479984,0.270457698,0.004372532,1,0,1,1,0,3,5.8508196721311485,3,0.512748669,98.80126183,94.76340694006309,42.82945736434108
SLC35G2,4,2,0.041666667,0,0,0.261964736,0.00197933,0,1,1,1,1,3,7.298360655737706,3.2,0.438454627,8.675078864353312,10.189274447949527,37.40310078
SLC37A1,22,2,0.166666667,0,0,0.227870289,0.000437192,0,1,1,1,0,3,9.081967213114757,5.5,0.605595668,80.41009463722398,10.189274447949527,49.80620155
SLC39A8,1,2,0.027777778,0,0,0.236256247,0.001129694,0,1,1,1,0,3,9.739344262,4.3,0.441508164,2.4921135646687698,10.189274447949527,37.59689922
SLC4A4,2,2,0.1,0,0,0.230326296,0.000290401,0,1,1,1,0,3,8.634426229508195,11.1,1.285551547,47.88643533123028,10.189274447949527,83.20413436692506
SLC8A2,22,4,0.4,85.99501973,155.4690094,0.22907489,0.000451898,0,1,1,1,0,3,4.4,0,0,98.51735015772871,93.05993690851734,2.3901808785529712
SLFN5,22,6,0.081081081,69.5490856,3.980363122,0.297142857,0.010075578,0,1,1,1,1,3,10.885245901639346,7.9,0.725753012,34.25867507886436,27.31861199,59.04392764857881
SMIM5,1,8,0.095238095,106.0731352,10.81277802,0.274744628,0.006772304,0,1,1,1,0,3,5.452459016393442,2.5,0.458508719,44.41640378548896,37.85488958990536,38.82428940568475
SMOC1,15,16,0.13559322,1840.50824,86.24408959,0.323651452,0.023610139,0,1,1,1,0,3,10.17704918032787,14.7,1.444426546,68.73817034700316,85.55205047318613,86.17571059431525
SMURF1,2,70,0.06294964,15607.83606,3.595591896,0.356489945,0.054131713,0,1,1,1,0,3,11.31967213114754,14.3,1.263287473,20.694006309148268,26.750788643533124,82.55813953488372
SNAI1,2,36,0.034482759,5067.087562,10.47800889,0.318107667,0.01611411,0,1,1,1,0,3,5.419672131147541,11,2.029643073,5.078864353312302,37.35015772870662,92.70025839793283
SNAP25,15,4,0.037037037,27.26919307,1.01690882,0.230496454,0.000354128,0,1,1,1,0,3,20.437704918032782,4,0.195716692,6.214511041009463,22.082018927444793,18.281653746770026
SNRK,15,6,0.1,141.0552271,25.63210675,0.290990487,0.00709764,0,1,1,1,1,3,15.977049180327867,14.7,0.920069772,47.88643533123028,55.64668769716088,71.05943152
SNTG1,9,6,0.107142857,19.75380097,2.620279768,0.256073539,0.00224927,0,1,1,1,0,3,2.468852459016394,0,0,51.92429022082019,25.173501577287066,2.3901808785529712
SOCS1,4,34,0.101796407,7661.722739,17.67434247,0.298165138,0.007555166,0,1,1,1,1,3,8.140983606557377,3.2,0.393072896,49.337539432176655,46.624605678233436,34.17312661498708
SOCS2,4,20,0.103092784,1518.794534,28.96079955,0.313064419,0.016133813,0,1,1,1,0,3,13.22622950819672,7,0.529251363,49.84227129,59.74763406940063,44.05684754521964
SORT1,22,40,0.102040816,6553.216245,32.1486818,0.329044505,0.032692679,0,1,1,1,0,3,18.585245901639347,12.2,0.656434683,49.46372239747634,62.208201892744476,53.42377260981912
SOX18,15,2,0.166666667,0,0,0.178899083,5.63e-06,0,1,1,1,1,3,9.296721311475409,13.1,1.409098924,80.41009463722398,10.189274447949527,85.65891472868216
SPAG9,22,48,0.091603053,8578.837449,28.00022034,0.340834608,0.038068028,0,1,1,1,0,3,20.437704918032782,12.2,0.596935911,42.14511041009464,58.73817034700315,49.031007751937985
SPECC1,1,38,0.122580645,3220.03041,58.61808726,0.341955283,0.075565908,0,1,1,1,1,3,13.265573770491802,3,0.226149283,61.92429022082019,78.35962145,21.253229974160206
SPHK1,2,12,0.142857143,806.8622098,100.7467608,0.284931507,0.0061994,0,1,1,1,0,3,5.980327869,11,1.839364035,71.57728706624606,88.20189274,91.02067183462532
SPIN4,9,2,0.0625,0,0,0.259136213,0.002342661,0,1,1,1,0,3,5.801639344262295,4.8,0.827352359,19.842271293375394,10.189274447949527,65.63307493540051
SPPL2A,2,2,0.111111111,0,0,0.254901961,0.001381668,0,1,1,1,0,3,19.25901639344263,14.9,0.773663602,54.763406940063085,10.189274447949527,62.338501291989665
SPTA1,23,6,0.038961039,248.7773411,8.293846048,0.282916213,0.004379377,0,1,1,1,0,3,1.1721311475409837,0.5,0.426573427,7.034700315457414,34.132492113564666,36.17571059431525
SQSTM1,2,182,0.08974359,75339.37347,21.90618339,0.405300078,0.150562699,0,1,1,1,0,3,35.68688524590164,28.9,0.809821306,40.126182965299684,51.92429022082019,64.72868217054264
SSC5D,2,2,0.04,0,0,0.255235602,0.001311514,0,1,1,1,0,3,6.454098360655737,4.7,0.728219456,7.539432176656151,10.189274447949527,59.10852713178295
SSTR2,2,6,0.375,174.2805087,64.94815005,0.252795333,0.001226266,0,1,1,1,0,3,4.026229508196722,1.1,0.273208469,98.13880126182966,80.25236593059937,24.160206718346252
STARD10,9,2,0.083333333,0,0,0.24443748,0.00085629,0,1,1,1,0,3,16.02622950819672,9.1,0.567819149,35.80441640378549,10.189274447949527,47.351421188630496
STAT1,2,78,0.128712871,19981.82805,28.19990333,0.372759857,0.070766348,0,1,1,1,1,3,25.99508196721312,17.9,0.688591789,65.04731861198738,58.99053627760252,55.94315245478037
STAT2,2,18,0.116883117,1873.54465,83.21250079,0.324932306,0.02289011,0,1,1,1,0,3,17.60327868852459,24.5,1.39178618,58.48580441640379,85.04731861198738,85.46511627906976
STAT4,23,4,0.066666667,214.2895438,144.996398,0.272298831,0.002864243,0,1,1,1,0,3,5.765573770491804,2.3,0.398919534,22.996845425867505,92.11356466876973,34.689922480620154
STAT5A,4,22,0.111111111,1674.054587,6.278849047,0.326975477,0.022431229,0,1,1,1,0,3,12.14590163934426,11.9,0.979754353,54.763406940063085,31.167192429022084,73.51421188630492
STBD1,1,26,0.098484848,1331.145769,42.54142496,0.309401031,0.030254015,0,1,1,1,0,3,2.796078431372549,,,46.37223974763407,69.90536277602524,
SUMO4,2,4,0.133333333,25.54657065,19.20434578,0.281995662,0.006611615,0,1,1,1,0,3,2.118032786885246,1.7,0.802631579,67.66561514195584,48.83280757097791,64.08268733850129
SUSD5,23,4,0.1,73.10003155,27.7136941,0.257680872,0.002945082,0,1,1,1,0,3,4.0704918032786885,3.7,0.908981071,47.88643533123028,58.29652996845426,70.60723514211887
SYBU,22,2,0.032258065,0,0,0.24868484,0.001740011,0,1,1,1,0,3,9.8,3.5,0.357142857,4.353312302839116,10.189274447949527,30.297157622739018
SYNE3,9,62,0.070776256,11841.58893,50.12988325,0.343612335,0.04939351,0,1,1,1,0,3,2.3176470588235296,,,25.488958990536275,74.32176656,
SYNM,9,10,0.087719298,433.061048,79.71786073,0.282967531,0.005656303,0,1,1,1,1,3,13.614754098360656,10.9,0.800602047,39.21135646687697,84.10094637223975,63.888888888888886
SYT11,9,12,0.222222222,337.4727293,51.20408187,0.306002354,0.014146499,0,1,1,1,1,3,14.459016393442624,4.4,0.30430839,91.00946372239747,75.01577287066246,26.48578811369509
SYT9,1,2,0.0625,0,0,0.190825688,4.81e-05,0,1,1,1,0,3,3.524590163934427,3.3,0.93627907,19.842271293375394,10.189274447949527,71.51162790697676
TACSTD2,22,10,0.0390625,357.8992433,10.63056117,0.304628002,0.011410362,0,1,1,1,1,3,8.064705882352943,,,7.129337539432176,37.47634069400631,
